종목코드,종목명,시장,업종코드,업종명,재무제표 통화,원화 환산 환율,데이터 상태,계산 제외/누락 사유,KRX 시세 매칭,시가총액,상장주식수,유동자산,부채총계,NCAV,주당 NCAV,NCAV 배율,현금및현금성자산,이자발생부채,기타금융부채,2025 연간 영업이익,2025 1분기 영업이익,2026 1분기 영업이익,TTM EBIT,EV,EV/EBIT,보수 EV,보수 EV/EBIT,PER,PBR,F-score,F-score 만점,F-score 비율,ROE,ROA,ROIC,영업이익률,EPS,BPS,배당수익률,주당배당금,operating_income_annual_source,operating_income_previous_q1_source,operating_income_current_q1_source,fundamental_name,투자지표 기준 종가,F-score ROA 양수,F-score CFO 양수,F-score ROA 개선,F-score CFO>순이익,F-score 부채비율 개선,F-score 유동비율 개선,F-score 매출총이익률 개선,F-score 자산회전율 개선,roa_quarter_current,roa_previous,roe_quarter_current,roe_previous,operating_margin_previous,operating_income_current,revenue_current,net_income_annual,net_income_ttm,average_assets_ttm,average_equity_ttm,average_debt_ttm,cfo_current,net_income_current,debt_ratio_current,debt_ratio_previous,current_ratio_current,current_ratio_previous,gross_margin_current,gross_margin_previous,asset_turnover_current,asset_turnover_previous,투하자본
091580,상신이디피,코스닥시장상장법인,282,일차전지 및 축전지 제조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외,True,203655186320,13328219,137923549547.0,196431115035.0,-58507565488.0,-4389.751210420537,,67519872724.0,143998373660.0,9440964632.0,8654871859.0,-3887990958.0,4883856124.0,17426718941.0,280133687256.0,16.074952961852556,289574651888.0,16.616705236848407,101.26,1.27,7,8,0.875,0.0528905407291419,0.024623458114829,0.0772542445420625,0.0676332480463798,151.0,12012.0,0.65,100.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,상신이디피,15290.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0095004886820305,-0.0092123010234977,0.0206891369456986,-0.0194855503331363,-0.066671593940988,4883856124.0,72210876530.0,2011616880.0,8406465334.0,341400679579.5,158940809039.0,134155263987.0,13362681251.0,3450809460.0,0.3964446414806208,0.3889897480142125,0.8474824769642295,0.7814275791885504,0.1803123179039466,0.0644949789969602,0.1988051276504759,0.1824773523155189,225576200302.0
263810,상신전자,코스닥시장상장법인,262,전자 부품 제조업,KRW,1.0,정상,,True,38617700625,15924825,70848347586.0,39132130292.0,31716217294.0,1991.6210880810304,1.2176010861265478,10092940285.0,15561489662.0,1395239869.0,2562993642.0,900210425.0,-615496100.0,1047287117.0,44086250002.0,42.0956672591247,45481489871.0,43.42790924544525,21.27,0.73,4,8,0.5,0.0261947679377546,0.0144269873557259,0.0179447875200051,-0.0173595613630375,114.0,3315.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,상신전자,2425.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0024737502947523,0.0071034674341839,0.004274963171237,0.0136060252443157,0.0260990092753929,-615496100.0,35455740334.0,1733999762.0,1321824765.0,91621676266.0,50461403901.0,17993170136.0,-3405286882.0,229750616.0,0.1675522804176405,0.2260188068803641,1.847680434827759,1.6144181288396242,0.054781328797623,0.0921682334538607,0.3817558778684369,0.3816855385926097,58361633752.0
089980,상아프론테크,코스닥시장상장법인,222,플라스틱 제품 제조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외,True,225125640960,15989037,167969125714.0,188589350608.0,-20620224894.0,-1289.6477063628035,,28991867575.0,138900697856.0,13824103806.0,6712413242.0,1082077756.0,1165237860.0,6795573346.0,335034471241.0,49.30186964109621,348858575047.0,51.33615035622338,32.49,1.08,6,8,0.75,0.0357767370233745,0.0186119156225693,0.0221741518263555,0.024028455057665,433.0,13041.0,1.42,200.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,상아프론테크,14070.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0018304938760132,0.0007311193366201,0.0035236665605467,0.0014033400150253,0.0265872164173763,1165237860.0,48494081588.0,6755147082.0,7195223065.0,386592289096.5,201114569512.0,134341031116.5,16240490000.0,718420964.0,0.3539107146647509,0.3408923153134642,0.973722005930204,0.927982555488458,0.1759949678707172,0.1930884106812968,0.1235600348791081,0.1069031431155262,306463733053.5
042940,상지건설,코스닥시장상장법인,411,건물 건설업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외 | TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,43294034080,6828712,101257837774.0,118954524075.0,-17696686301.0,-2591.511591204901,,10005492821.0,100504908352.0,0.0,-6846100596.0,-1099514615.0,-1718993172.0,-7465579153.0,133793449611.0,,133793449611.0,,,0.43,5,8,0.625,-0.1449024107123683,-0.0652613874353998,-0.0421972599606602,-0.4736966337669875,,14581.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,상지건설,6340.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0071223538831992,-0.0088876628544051,-0.0157739517133564,-0.0197905048475168,-0.4818232939533426,-1718993172.0,3628890411.0,-13494889254.0,-13335091307.0,204333555124.0,92028084567.0,94898354305.0,-5277355720.0,-1544716182.0,0.4634065031639937,0.4655845339466781,2.709579011373316,1.6412372807739075,0.1113399227420207,0.0479070953863912,0.0167320327265727,0.0118987182315777,176920946051.0
042600,새로닉스,코스닥시장상장법인,262,전자 부품 제조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외 | TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,124235740000,12423574,78628703703.0,126115248343.0,-47486544640.0,-3822.293378700848,,33007240415.0,95956391145.0,0.0,-2632839358.0,-138274985.0,-584423923.0,-3078988296.0,187184890730.0,,187184890730.0,,,1.37,4,8,0.5,-0.1687762673908871,-0.0767797096767643,-0.0188482323855236,-0.0128796987734924,,7276.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,새로닉스,9960.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0100198580090829,-0.0720022278617659,-0.0230056584750911,-0.1520626577895788,-0.0027147608846011,-584423923.0,45375589389.0,-32061620585.0,-17522706316.0,228220533651.0,103822098846.5,92542014140.0,1420093879.0,-2238695929.0,0.42947744795623,0.3824971710536019,0.700734808321593,0.7424947144245373,0.0704678466341893,0.0640469840541226,0.2030900922571113,0.2185887826000156,163356872571.5
075180,새론오토모티브,유가증권시장상장법인,303,자동차 신품 부품 제조업,KRW,1.0,계산 제외 있음,TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,55776000000,19200000,176478910397.0,32166185485.0,144312724912.0,7516.287755833333,0.3864939840475708,83833607279.0,341367733.0,0.0,-739051422.0,197618426.0,-1730142476.0,-2666812324.0,-27716239546.0,,-27716239546.0,,,0.23,3,8,0.375,0.0049810432818418,0.0044480828099702,-0.0159985388838326,-0.0479036430484196,,12758.0,4.82,140.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,새론오토모티브,2905.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01228001953745,0.006533007168227,0.0138226244296642,0.0072760614256996,0.0061987072099304,-1730142476.0,36117137777.0,-515420623.0,1246241157.0,280174900118.0,250196813495.5,327786215.0,-2288544902.0,3539438931.0,0.0011843691930886,0.0011546450220923,6.660107170231945,7.016275735273401,0.0790898620382666,0.0813722444704843,0.1253077581460147,0.1171553503591001,166690992431.5
411080,샌즈랩,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,KRW,1.0,계산 제외 있음,TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,60994213810,15267638,33100378287.0,1959158538.0,31141219749.0,2039.688113446232,1.958632780013655,5901609097.0,6254051.0,0.0,-1770367370.0,-1447188481.0,-1009376737.0,-1332555626.0,55098858764.0,,55098858764.0,,,1.13,3,6,0.5,,,-0.0288405096029996,-0.5524129891166808,,3538.0,3.75,150.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,샌즈랩,3995.0,0.0,0.0,,0.0,1.0,1.0,,1.0,-0.0119613038536689,,-0.0124177425860031,,-2.0265017667918745,-1009376737.0,1827213981.0,-465465403.0,,55236157539.5,52093192486.0,12718974.0,-2085652770.0,-637541216.0,0.000117336106984,0.0003355470448661,16.895201508699955,9.206568555251913,,,0.0342814881358399,0.0124909277043224,46204302363.0
007540,샘표,유가증권시장상장법인,649,기타 금융업,KRW,1.0,정상,,True,124090770000,2875800,223694811013.0,124919351736.0,98775459277.0,34347.12402705334,1.2562915010296969,37441848123.0,54549401105.0,0.0,24142975241.0,1203631409.0,6558267610.0,29497611442.0,141198322982.0,4.786771405529995,141198322982.0,4.786771405529995,8.93,0.4,7,8,0.875,0.0744990567713097,0.0539510075758147,0.0769075497337728,0.063388098012932,4834.0,107294.0,0.46,200.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,샘표,43150.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0185243713747711,0.0030680033000635,0.0248004514511303,0.0043758268396593,0.011966055025058,6558267610.0,103462129573.0,18805730606.0,26455495747.0,490361476749.5,355111821458.5,65876395572.5,8952958474.0,9144170418.0,0.1105068385811412,0.1584980052361069,2.164005124133387,1.6024843396538218,0.4201867984103919,0.3799324961203328,0.209594837347108,0.2065047028764497,383546368908.0
248170,샘표식품,유가증권시장상장법인,108,동물용 사료 및 조제식품 제조업,KRW,1.0,정상,,True,101415949200,4568286,183826757308.0,111402745248.0,72424012060.0,15853.651032356556,1.400308355134779,34214610702.0,55284441105.0,0.0,24475787476.0,1396791055.0,6844602258.0,29923598679.0,122485779603.0,4.093283729572238,122485779603.0,4.093283729572238,5.09,0.38,7,8,0.875,0.1062425834442305,0.072561333268384,0.1024403551093255,0.0659852150522596,4368.0,58052.0,0.9,200.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,샘표식품,22250.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0242276917297132,0.004327822816475,0.0340859873741307,0.0066118028157549,0.0139159959578301,6844602258.0,103729331678.0,19946477839.0,27647636168.0,381024368250.5,260231211174.5,66090925385.5,7985594446.0,9332155629.0,0.1435267959290294,0.2040459319462658,1.8027898211127775,1.334654521738296,0.4142301702124343,0.3741103774899858,0.2692970810960488,0.2663381515668213,292107525858.0
378800,샤페론,코스닥시장상장법인,211,기초 의약 물질 및 생물학적 제제 제조업,KRW,1.0,계산 제외 있음,TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,24878750678,46243031,21852034638.0,3494494124.0,18357540514.0,396.9796122144329,1.3552333254570097,1070493639.0,55013757.0,55013757.0,-15839057550.0,-3633394441.0,-3667503208.0,-15873166317.0,23863270796.0,,23918284553.0,,,1.01,4,7,0.5714285714285714,-0.9233339509214132,-0.7805390124185364,-1.0052100184697188,-56.07799983474016,,535.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,샤페론,538.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,-0.1434909782419154,-0.233175357469372,-0.1671415606830622,-0.2830196349848285,-307.83657177608603,-3667503208.0,65400036.0,-15527830197.0,-15543294980.0,19913540172.5,16833882220.5,27506878.5,-3130330793.0,-3543655733.0,0.0022276367693342,0.0,9.300492331455532,8.000472703073905,-0.1243748397936661,,0.0026482017017922,0.0007800508296922,15790895460.0
038070,서린바이오,코스닥시장상장법인,467,기타 전문 도매업,KRW,1.0,정상,,True,41620525100,9300676,73162874665.0,34076543157.0,39086331508.0,4202.525871022708,1.0648358005018024,10848850719.0,11884712362.0,1725387212.0,691623464.0,97071477.0,174545510.0,769097497.0,42656386743.0,55.462911931697526,44381773955.0,57.70630398371976,53.92,0.47,1,8,0.125,0.0050635658874523,0.0039333728621524,0.0094691440263936,0.0089385052683692,83.0,9559.0,2.23,100.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서린바이오,4475.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012679102808183,0.0028602363166994,0.0017741885802931,0.0033654895612161,0.0053827707750888,174545510.0,19527371161.0,573749467.0,434625577.0,110496917590.0,85833893872.5,6236395115.5,-336802824.0,151409987.0,0.0995228206997245,0.0057894855337679,2.231953145019705,4.175897783407951,0.2283674478880357,0.2514926769891973,0.1635225994199938,0.1775378225172833,81221438269.0
006730,서부T&D,코스닥시장상장법인,551,일반 및 생활 숙박시설 운영업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외,True,716044922220,64276923,579690158057.0,1868979350552.0,-1289289192495.0,-20058.35270762728,,103822682927.0,1373918792005.0,152308914188.0,70337173396.0,12924924864.0,17786628942.0,75198877474.0,1986141031298.0,26.41184413935844,2138449945486.0,28.43725887032514,8.98,0.67,7,8,0.875,0.0940999920587374,0.0401585461918067,0.0306228405786635,0.2691423747489084,1241.0,16666.0,0.9,100.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서부T&D,11150.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0018339963798222,-0.0001797136318419,0.0043099185756338,-0.0004197232464385,0.2801735308093999,17786628942.0,66086319401.0,116197439307.0,122677460357.0,3054828224385.0,1303692568650.0,1255776816314.0,12753610773.0,5966711636.0,0.4223033128505806,0.3982948361012122,0.5486709656150351,0.1647372592531969,0.5025434255534809,0.4955766735722768,0.0203130430848945,0.0161511226677958,2455646702037.0
079650,서산,코스닥시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",KRW,1.0,계산 제외 있음,TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,120200000000,20000000,66002485595.0,5350850129.0,60651635466.0,3032.5817733,1.981809708451828,14895013475.0,0.0,150143011.0,-3330555325.0,-1987080786.0,308326706.0,-1035147833.0,105304986525.0,,105455129536.0,,,1.74,6,7,0.8571428571428571,-0.0056048048797182,-0.0053206274688255,-0.0118301232140296,0.0268327363882081,,3495.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서산,6070.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,0.0059546957304879,-0.015106210773287,0.0062654471054283,-0.0159315898037665,-0.2526425435158749,308326706.0,11490691875.0,-2845461469.0,-573909781.0,107865056210.5,102396032211.0,,854498196.0,642423429.0,,,12.969039613169842,14.351685281443483,0.1852196571931836,-0.0365273181801401,0.1065085281134967,0.0729305186227642,87501018736.0
100660,서암기계공업,코스닥시장상장법인,291,일반 목적용 기계 제조업,KRW,1.0,정상,,True,38808000000,12600000,57103407600.0,13961574495.0,43141833105.0,3423.9550083333334,0.8995445303760696,7468586892.0,4926408694.0,3448525384.0,44269957.0,-766066694.0,-368930142.0,441406509.0,36265821802.0,82.15968967961005,39714347186.0,89.9722735760564,32.42,0.58,2,4,0.5,,,,-0.0334061158264163,95.0,5313.0,0.32,10.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서암기계공업,3080.0,1.0,0.0,,0.0,,,1.0,,0.0002411037880757,,0.0002903016696117,,-0.0783539373249717,-368930142.0,11043790422.0,1204628626.0,1644830410.0,,,,-1437276045.0,19862850.0,0.0597988605730072,,4.555388982172241,,0.1467692053238422,0.0716959147351407,0.1340542623771789,,
007860,서연,유가증권시장상장법인,649,기타 금융업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외,True,177742419080,23479844,1765191311790.0,2256203084715.0,-491011772925.0,-20912.054310284173,,346768313061.0,853861652291.0,80063101230.0,199589955218.0,53623426434.0,52473761602.0,198440290386.0,684835758310.0,3.4510923007514167,764898859540.0,3.8545542241051054,2.94,0.19,4,7,0.5714285714285714,0.0742255450551985,0.0320812330309006,0.0956278677384239,0.0408711559927593,2575.0,40447.0,3.3,250.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서연,7570.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0133673519090643,0.006989784383881,0.0308969402037591,0.0161898425899286,0.0459705335071444,52473761602.0,1283882491880.0,93797410299.0,121713960478.0,3793930250772.0,1639785337884.5,782113322418.0,49205004212.0,53157840072.0,0.2147165718616366,0.1967133277576199,0.9897483340068292,0.9489663283143908,0.1430397806578741,,0.3228518889330555,0.3230183925670522,2075130347241.5
200880,서연이화,유가증권시장상장법인,303,자동차 신품 부품 제조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외,True,298393944480,27028437,1483337444012.0,2094162713583.0,-610825269571.0,-22599.355988324445,,175571051872.0,912263548326.0,466577901.0,161799822068.0,38628826532.0,48581651112.0,171752646648.0,1035086440934.0,6.026611299069919,1035553018835.0,6.0293278679851925,4.95,0.25,5,8,0.625,0.0731310861894655,0.0280414649476782,0.0906876062627323,0.0408702635814262,2220.0,43348.0,2.27,250.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서연이화,10990.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0137573293949397,0.0054562353774174,0.035759184016007,0.0142821734178654,0.0366095424017218,48581651112.0,1188679662298.0,61100274095.0,91059394981.0,3247312333749.5,1245153049485.5,824311266593.0,22524159733.0,46824469743.0,0.2680288788789439,0.2382250125828107,0.9001863913142715,0.8314571953816496,0.1438925479521833,0.14892588366721,0.3492417052249486,0.3413618496596908,1893893264206.5
017390,서울도시가스,유가증권시장상장법인,352,연료용 가스 제조 및 배관공급업,KRW,1.0,정상,,True,275220000000,4950000,1125245188240.0,774292409824.0,350952778416.0,70899.55119515152,0.784208067085793,47461296828.0,53248546355.0,0.0,17405786429.0,24850545883.0,22041981529.0,14597222075.0,281007249527.0,19.250734700287143,281007249527.0,19.250734700287143,7.07,0.2,6,8,0.75,0.0242264112867182,0.0141595336950321,0.0129006946328133,0.0286446554345851,7866.0,284280.0,4.95,2750.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서울가스,55600.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0113152055743319,0.013072743354419,0.019021072835981,0.0227666236102197,0.0315005702997312,22041981529.0,769497178255.0,30985459618.0,27260569371.0,1925244853265.5,1125241747462.0,53726223268.0,196837713710.0,21626235874.0,0.0278605233038054,0.0279511715768628,2.149111801610172,2.057312740348684,0.1058229377847246,0.0883250627008924,0.4026136962323465,0.4068056685941182,1131506673902.0
092190,서울바이오시스,코스닥시장상장법인,261,반도체 제조업,KRW,1.0,계산 제외 있음,NCAV가 0 이하라 NCAV 배율 제외 | KRX PER 미제공,True,271540827360,45868383,248734585198.0,524631990852.0,-275897405654.0,-6014.979984230096,,8309958675.0,207532179701.0,0.0,225831786.0,-13149046642.0,10371187521.0,23746065949.0,470763048386.0,19.82488591571628,470763048386.0,19.82488591571628,,3.44,8,8,1.0,0.092120281598993,0.0190251479902134,0.0591581710407659,0.0552259614019466,,1721.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서울바이오시스,5920.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0144578643678202,-0.0227624460497167,0.0544780380756982,-0.1504204082490598,-0.0783582666321301,10371187521.0,187795508810.0,-13622448242.0,14038018341.0,737866446464.5,152387922587.0,257321631972.0,17665319280.0,10325269716.0,0.2905950341835263,0.4032604613599105,0.5433954479776671,0.4912192189869999,0.173848199761961,0.0742978561015724,0.2629589415038158,0.2203431718870006,401399595884.0
046890,서울반도체,코스닥시장상장법인,261,반도체 제조업,KRW,1.0,계산 제외 있음,TTM EBIT가 0 이하라 EV/EBIT 제외 | KRX PER 미제공,True,553318246000,58305400,471502057316.0,424033074421.0,47468982895.0,814.1438510841191,11.656416722134615,35545516962.0,92049081774.0,0.0,-31515946872.0,-20658927620.0,1780437713.0,-9076581539.0,609821810812.0,,609821810812.0,,,0.86,8,8,1.0,-0.0386273015784891,-0.022537829207387,-0.0117003547922084,0.0074755095482552,,10993.0,0.0,0.0,C:\ClaudeSpace\ncav-screener\data\input\2025_4Q_PL_20260617030726\2025_사업보고서_03_포괄손익계산서_연결_20260617.txt,C:\ClaudeSpace\ncav-screener\data\input\2025_1Q_PL_20260224034445\2025_1분기보고서_03_포괄손익계산서_연결_20260224.txt,C:\ClaudeSpace\ncav-screener\data\input\2026_1Q_PL_20260617033319\2026_1분기보고서_03_포괄손익계산서_연결_20260617.txt,서울반도체,9490.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0081573589856036,-0.0216511195245856,0.0134866116082587,-0.0383761031275369,-0.0863570002695545,1780437713.0,238169411932.0,-60006311172.0,-25497547916.0,1131322261846.0,660091356995.0,151206835864.0,35053346497.0,8753582936.0,0.0857794356682959,0.1768432146172021,1.31171766741763,1.2708657013965694,0.1831959501434941,0.1506749108419948,0.2219472194099332,0.2011064448537845,775752675897.0
